instance,seed,algorithm,objective,coverage_pct,runtime_sec,num_facilities,budget_used,num_moves,num_iterations,facilities
random_I100_J500_B20.0_R6.5_s43,44,greedy,22221.0,87.33296651469895,0.006231784820556641,11,19.55,0,0,"0,2,9,27,53,81,82,87,90,91,99"
random_I100_J500_B20.0_R6.5_s43,44,closest_neighbor,20643.0,81.1311114604622,0.00040078163146972656,9,19.25,0,0,"0,41,54,70,74,81,82,90,91"
random_I100_J500_B20.0_R6.5_s43,45,greedy,22221.0,87.33296651469895,0.0039386749267578125,11,19.55,0,0,"0,2,9,27,53,81,82,87,90,91,99"
random_I100_J500_B20.0_R6.5_s43,45,closest_neighbor,20643.0,81.1311114604622,0.0005984306335449219,9,19.25,0,0,"0,41,54,70,74,81,82,90,91"
random_I100_J500_B20.0_R6.5_s43,46,greedy,22221.0,87.33296651469895,0.0047566890716552734,11,19.55,0,0,"0,2,9,27,53,81,82,87,90,91,99"
random_I100_J500_B20.0_R6.5_s43,46,closest_neighbor,20643.0,81.1311114604622,0.0006222724914550781,9,19.25,0,0,"0,41,54,70,74,81,82,90,91"
random_I100_J500_B20.0_R6.5_s43,47,greedy,22221.0,87.33296651469895,0.0046749114990234375,11,19.55,0,0,"0,2,9,27,53,81,82,87,90,91,99"
random_I100_J500_B20.0_R6.5_s43,47,closest_neighbor,20643.0,81.1311114604622,0.0003933906555175781,9,19.25,0,0,"0,41,54,70,74,81,82,90,91"
random_I100_J500_B20.0_R6.5_s43,48,greedy,22221.0,87.33296651469895,0.004437446594238281,11,19.55,0,0,"0,2,9,27,53,81,82,87,90,91,99"
random_I100_J500_B20.0_R6.5_s43,48,closest_neighbor,20643.0,81.1311114604622,0.00040721893310546875,9,19.25,0,0,"0,41,54,70,74,81,82,90,91"
random_I100_J500_B20.0_R6.5_s43,49,greedy,22221.0,87.33296651469895,0.004362344741821289,11,19.55,0,0,"0,2,9,27,53,81,82,87,90,91,99"
random_I100_J500_B20.0_R6.5_s43,49,closest_neighbor,20643.0,81.1311114604622,0.00039005279541015625,9,19.25,0,0,"0,41,54,70,74,81,82,90,91"
random_I100_J500_B20.0_R6.5_s43,50,greedy,22221.0,87.33296651469895,0.0042192935943603516,11,19.55,0,0,"0,2,9,27,53,81,82,87,90,91,99"
random_I100_J500_B20.0_R6.5_s43,50,closest_neighbor,20643.0,81.1311114604622,0.00041294097900390625,9,19.25,0,0,"0,41,54,70,74,81,82,90,91"
random_I100_J500_B20.0_R6.5_s43,51,greedy,22221.0,87.33296651469895,0.00406956672668457,11,19.55,0,0,"0,2,9,27,53,81,82,87,90,91,99"
random_I100_J500_B20.0_R6.5_s43,51,closest_neighbor,20643.0,81.1311114604622,0.0005176067352294922,9,19.25,0,0,"0,41,54,70,74,81,82,90,91"
random_I200_J1000_B20.0_R5.5_s42,42,greedy,46173.0,92.96514788491352,0.01832294464111328,14,19.07,0,0,"10,32,42,96,115,117,118,125,135,152,156,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,42,closest_neighbor,46123.0,92.86447741961463,0.0005698204040527344,15,19.74,0,0,"10,22,32,42,96,110,115,135,152,156,158,171,185,187,199"
random_I200_J1000_B20.0_R5.5_s42,43,greedy,46173.0,92.96514788491352,0.01655864715576172,14,19.07,0,0,"10,32,42,96,115,117,118,125,135,152,156,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,43,closest_neighbor,46123.0,92.86447741961463,0.0007798671722412109,15,19.74,0,0,"10,22,32,42,96,110,115,135,152,156,158,171,185,187,199"
random_I200_J1000_B20.0_R5.5_s42,44,greedy,46173.0,92.96514788491352,0.01894235610961914,14,19.07,0,0,"10,32,42,96,115,117,118,125,135,152,156,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,44,closest_neighbor,46123.0,92.86447741961463,0.0006115436553955078,15,19.74,0,0,"10,22,32,42,96,110,115,135,152,156,158,171,185,187,199"
random_I200_J1000_B20.0_R5.5_s42,45,greedy,46173.0,92.96514788491352,0.01984548568725586,14,19.07,0,0,"10,32,42,96,115,117,118,125,135,152,156,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,45,closest_neighbor,46123.0,92.86447741961463,0.001218557357788086,15,19.74,0,0,"10,22,32,42,96,110,115,135,152,156,158,171,185,187,199"
random_I200_J1000_B20.0_R5.5_s42,46,greedy,46173.0,92.96514788491352,0.023777484893798828,14,19.07,0,0,"10,32,42,96,115,117,118,125,135,152,156,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,46,closest_neighbor,46123.0,92.86447741961463,0.0006422996520996094,15,19.74,0,0,"10,22,32,42,96,110,115,135,152,156,158,171,185,187,199"
random_I200_J1000_B20.0_R5.5_s42,47,greedy,46173.0,92.96514788491352,0.017961978912353516,14,19.07,0,0,"10,32,42,96,115,117,118,125,135,152,156,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,47,closest_neighbor,46123.0,92.86447741961463,0.0008599758148193359,15,19.74,0,0,"10,22,32,42,96,110,115,135,152,156,158,171,185,187,199"
random_I200_J1000_B20.0_R5.5_s42,48,greedy,46173.0,92.96514788491352,0.021127939224243164,14,19.07,0,0,"10,32,42,96,115,117,118,125,135,152,156,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,48,closest_neighbor,46123.0,92.86447741961463,0.0006973743438720703,15,19.74,0,0,"10,22,32,42,96,110,115,135,152,156,158,171,185,187,199"
random_I200_J1000_B20.0_R5.5_s42,49,greedy,46173.0,92.96514788491352,0.017636537551879883,14,19.07,0,0,"10,32,42,96,115,117,118,125,135,152,156,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,49,closest_neighbor,46123.0,92.86447741961463,0.0006749629974365234,15,19.74,0,0,"10,22,32,42,96,110,115,135,152,156,158,171,185,187,199"
random_I200_J1000_B20.0_R5.5_s42,50,greedy,46173.0,92.96514788491352,0.016087770462036133,14,19.07,0,0,"10,32,42,96,115,117,118,125,135,152,156,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,50,closest_neighbor,46123.0,92.86447741961463,0.0006506443023681641,15,19.74,0,0,"10,22,32,42,96,110,115,135,152,156,158,171,185,187,199"
random_I200_J1000_B20.0_R5.5_s42,51,greedy,46173.0,92.96514788491352,0.01949167251586914,14,19.07,0,0,"10,32,42,96,115,117,118,125,135,152,156,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,51,closest_neighbor,46123.0,92.86447741961463,0.0006976127624511719,15,19.74,0,0,"10,22,32,42,96,110,115,135,152,156,158,171,185,187,199"
random_I200_J1000_B30.0_R5.0_s43,42,greedy,43862.0,89.46681352751601,0.018451690673828125,17,29.1,0,0,"0,2,27,53,54,81,82,87,90,91,99,110,112,115,122,159,161"
random_I200_J1000_B30.0_R5.0_s43,42,closest_neighbor,38043.0,77.59760127279402,0.0007355213165283203,14,29.68,0,0,"0,28,53,54,58,81,82,87,90,112,122,127,159,178"
random_I200_J1000_B30.0_R5.0_s43,43,greedy,43862.0,89.46681352751601,0.021043062210083008,17,29.1,0,0,"0,2,27,53,54,81,82,87,90,91,99,110,112,115,122,159,161"
random_I200_J1000_B30.0_R5.0_s43,43,closest_neighbor,38043.0,77.59760127279402,0.0008754730224609375,14,29.68,0,0,"0,28,53,54,58,81,82,87,90,112,122,127,159,178"
random_I200_J1000_B30.0_R5.0_s43,44,greedy,43862.0,89.46681352751601,0.019363880157470703,17,29.1,0,0,"0,2,27,53,54,81,82,87,90,91,99,110,112,115,122,159,161"
random_I200_J1000_B30.0_R5.0_s43,44,closest_neighbor,38043.0,77.59760127279402,0.0008378028869628906,14,29.68,0,0,"0,28,53,54,58,81,82,87,90,112,122,127,159,178"
random_I200_J1000_B30.0_R5.0_s43,45,greedy,43862.0,89.46681352751601,0.01886463165283203,17,29.1,0,0,"0,2,27,53,54,81,82,87,90,91,99,110,112,115,122,159,161"
random_I200_J1000_B30.0_R5.0_s43,45,closest_neighbor,38043.0,77.59760127279402,0.0007617473602294922,14,29.68,0,0,"0,28,53,54,58,81,82,87,90,112,122,127,159,178"
random_I200_J1000_B30.0_R5.0_s43,46,greedy,43862.0,89.46681352751601,0.017000675201416016,17,29.1,0,0,"0,2,27,53,54,81,82,87,90,91,99,110,112,115,122,159,161"
random_I200_J1000_B30.0_R5.0_s43,46,closest_neighbor,38043.0,77.59760127279402,0.0010421276092529297,14,29.68,0,0,"0,28,53,54,58,81,82,87,90,112,122,127,159,178"
random_I200_J1000_B30.0_R5.0_s43,47,greedy,43862.0,89.46681352751601,0.02062082290649414,17,29.1,0,0,"0,2,27,53,54,81,82,87,90,91,99,110,112,115,122,159,161"
random_I200_J1000_B30.0_R5.0_s43,47,closest_neighbor,38043.0,77.59760127279402,0.0006477832794189453,14,29.68,0,0,"0,28,53,54,58,81,82,87,90,112,122,127,159,178"
random_I200_J1000_B30.0_R5.0_s43,48,greedy,43862.0,89.46681352751601,0.0209503173828125,17,29.1,0,0,"0,2,27,53,54,81,82,87,90,91,99,110,112,115,122,159,161"
random_I200_J1000_B30.0_R5.0_s43,48,closest_neighbor,38043.0,77.59760127279402,0.0008556842803955078,14,29.68,0,0,"0,28,53,54,58,81,82,87,90,112,122,127,159,178"
random_I200_J1000_B30.0_R5.0_s43,49,greedy,43862.0,89.46681352751601,0.01826953887939453,17,29.1,0,0,"0,2,27,53,54,81,82,87,90,91,99,110,112,115,122,159,161"
random_I200_J1000_B30.0_R5.0_s43,49,closest_neighbor,38043.0,77.59760127279402,0.0012769699096679688,14,29.68,0,0,"0,28,53,54,58,81,82,87,90,112,122,127,159,178"
random_I200_J1000_B30.0_R5.0_s43,50,greedy,43862.0,89.46681352751601,0.02008843421936035,17,29.1,0,0,"0,2,27,53,54,81,82,87,90,91,99,110,112,115,122,159,161"
random_I200_J1000_B30.0_R5.0_s43,50,closest_neighbor,38043.0,77.59760127279402,0.0009088516235351562,14,29.68,0,0,"0,28,53,54,58,81,82,87,90,112,122,127,159,178"
random_I200_J1000_B30.0_R5.0_s43,51,greedy,43862.0,89.46681352751601,0.020249366760253906,17,29.1,0,0,"0,2,27,53,54,81,82,87,90,91,99,110,112,115,122,159,161"
random_I200_J1000_B30.0_R5.0_s43,51,closest_neighbor,38043.0,77.59760127279402,0.00092315673828125,14,29.68,0,0,"0,28,53,54,58,81,82,87,90,112,122,127,159,178"
test_tiny,42,local_search,142.0,93.42105263157895,0.0013592243194580078,2,4.0,18,20,"2,3"
test_tiny,43,local_search,142.0,93.42105263157895,0.0012969970703125,2,4.0,16,20,"2,3"
test_tiny,44,local_search,142.0,93.42105263157895,0.0014150142669677734,2,4.0,16,20,"2,3"
test_tiny,45,local_search,142.0,93.42105263157895,0.0014498233795166016,2,4.0,16,20,"2,3"
test_tiny,46,local_search,142.0,93.42105263157895,0.0010657310485839844,2,4.0,20,20,"2,3"
test_tiny,47,local_search,142.0,93.42105263157895,0.0018918514251708984,2,4.0,20,20,"2,3"
test_tiny,48,local_search,142.0,93.42105263157895,0.0012502670288085938,2,4.0,18,20,"2,3"
test_tiny,49,local_search,142.0,93.42105263157895,0.0011703968048095703,2,4.0,16,20,"2,3"
test_tiny,50,local_search,142.0,93.42105263157895,0.0013217926025390625,2,4.0,14,20,"2,3"
test_tiny,51,local_search,142.0,93.42105263157895,0.0014047622680664062,2,4.0,16,20,"2,3"
random_I50_J200_B10.0_R7.0_s44,42,local_search,7646.0,78.42855677505385,0.018689393997192383,6,9.309999999999999,42,20,"13,28,34,38,39,41"
random_I50_J200_B10.0_R7.0_s44,43,local_search,7646.0,78.42855677505385,0.01742410659790039,6,9.309999999999999,42,20,"13,28,34,38,39,41"
random_I50_J200_B10.0_R7.0_s44,44,local_search,7646.0,78.42855677505385,0.019358396530151367,6,9.309999999999999,39,20,"13,28,34,38,39,41"
random_I50_J200_B10.0_R7.0_s44,45,local_search,7646.0,78.42855677505385,0.021564483642578125,6,9.309999999999999,38,20,"13,28,34,38,39,41"
random_I50_J200_B10.0_R7.0_s44,46,local_search,7646.0,78.42855677505385,0.021272897720336914,6,9.309999999999999,42,20,"13,28,34,38,39,41"
random_I50_J200_B10.0_R7.0_s44,47,local_search,7646.0,78.42855677505385,0.018782377243041992,6,9.309999999999999,41,20,"13,28,34,38,39,41"
random_I50_J200_B10.0_R7.0_s44,48,local_search,7646.0,78.42855677505385,0.02205204963684082,6,9.309999999999999,42,20,"13,28,34,38,39,41"
random_I50_J200_B10.0_R7.0_s44,49,local_search,7646.0,78.42855677505385,0.023974895477294922,6,9.309999999999999,47,20,"13,28,34,38,39,41"
random_I50_J200_B10.0_R7.0_s44,50,local_search,7646.0,78.42855677505385,0.018480539321899414,6,9.309999999999999,49,20,"13,28,34,38,39,41"
random_I50_J200_B10.0_R7.0_s44,51,local_search,7646.0,78.42855677505385,0.01903223991394043,6,9.309999999999999,52,20,"13,28,34,38,39,41"
random_I50_J200_B10.0_R7.0_s43,42,local_search,7449.0,71.04434907010014,0.018178462982177734,6,9.93,46,20,"0,2,8,12,27,28"
random_I50_J200_B10.0_R7.0_s43,43,local_search,7449.0,71.04434907010014,0.017342567443847656,6,9.93,47,20,"0,2,8,12,27,28"
random_I50_J200_B10.0_R7.0_s43,44,local_search,7449.0,71.04434907010014,0.01778697967529297,6,9.93,47,20,"0,2,8,12,27,28"
random_I50_J200_B10.0_R7.0_s43,45,local_search,7449.0,71.04434907010014,0.018327951431274414,6,9.93,46,20,"0,2,8,12,27,28"
random_I50_J200_B10.0_R7.0_s43,46,local_search,7449.0,71.04434907010014,0.01871800422668457,6,9.93,47,20,"0,2,8,12,27,28"
random_I50_J200_B10.0_R7.0_s43,47,local_search,7449.0,71.04434907010014,0.019384384155273438,6,9.93,44,20,"0,2,8,12,27,28"
random_I50_J200_B10.0_R7.0_s43,48,local_search,7449.0,71.04434907010014,0.018917322158813477,6,9.93,44,20,"0,2,8,12,27,28"
random_I50_J200_B10.0_R7.0_s43,49,local_search,7449.0,71.04434907010014,0.017629146575927734,6,9.93,45,20,"0,2,8,12,27,28"
random_I50_J200_B10.0_R7.0_s43,50,local_search,7449.0,71.04434907010014,0.018901586532592773,6,9.93,44,20,"0,2,8,12,27,28"
random_I50_J200_B10.0_R7.0_s43,51,local_search,7449.0,71.04434907010014,0.018397092819213867,6,9.93,45,20,"0,2,8,12,27,28"
random_I100_J500_B15.0_R6.5_s42,42,local_search,21099.0,83.19794952681387,0.23409628868103027,7,14.88,144,20,"4,10,22,41,42,54,96"
random_I100_J500_B15.0_R6.5_s42,43,local_search,21099.0,83.19794952681387,0.24511146545410156,7,14.88,145,20,"4,10,22,41,42,54,96"
random_I100_J500_B15.0_R6.5_s42,44,local_search,21099.0,83.19794952681387,0.24250531196594238,7,14.88,150,20,"4,10,22,41,42,54,96"
random_I100_J500_B15.0_R6.5_s42,45,local_search,21099.0,83.19794952681387,0.2358999252319336,7,14.88,146,20,"4,10,22,41,42,54,96"
random_I100_J500_B15.0_R6.5_s42,46,local_search,21099.0,83.19794952681387,0.23987460136413574,7,14.88,133,20,"4,10,22,41,42,54,96"
random_I100_J500_B15.0_R6.5_s42,47,local_search,21099.0,83.19794952681387,0.21803617477416992,7,14.88,130,20,"4,10,22,41,42,54,96"
random_I100_J500_B15.0_R6.5_s42,48,local_search,21099.0,83.19794952681387,0.22321319580078125,7,14.88,138,20,"4,10,22,41,42,54,96"
random_I100_J500_B15.0_R6.5_s42,49,local_search,21099.0,83.19794952681387,0.22920608520507812,7,14.88,132,20,"4,10,22,41,42,54,96"
random_I100_J500_B15.0_R6.5_s42,50,local_search,21099.0,83.19794952681387,0.2540318965911865,7,14.88,129,20,"4,10,22,41,42,54,96"
random_I100_J500_B15.0_R6.5_s42,51,local_search,21099.0,83.19794952681387,0.2122035026550293,7,14.88,118,20,"4,10,22,41,42,54,96"
random_I100_J500_B20.0_R6.5_s43,42,local_search,22448.0,88.22512183618927,0.5041792392730713,10,19.88,158,20,"9,27,53,63,74,81,82,87,91,98"
random_I100_J500_B20.0_R6.5_s43,43,local_search,22448.0,88.22512183618927,0.4533426761627197,10,19.88,154,20,"9,27,53,63,74,81,82,87,91,98"
random_I100_J500_B20.0_R6.5_s43,44,local_search,22448.0,88.22512183618927,0.5618820190429688,10,19.88,154,20,"9,27,53,63,74,81,82,87,91,98"
random_I100_J500_B20.0_R6.5_s43,45,local_search,22448.0,88.22512183618927,0.5224161148071289,10,19.88,146,20,"9,27,53,63,74,81,82,87,91,98"
random_I100_J500_B20.0_R6.5_s43,46,local_search,22448.0,88.22512183618927,0.4305706024169922,10,19.88,143,20,"9,27,53,63,74,81,82,87,91,98"
random_I100_J500_B20.0_R6.5_s43,47,local_search,22448.0,88.22512183618927,0.44815540313720703,10,19.88,134,20,"9,27,53,63,74,81,82,87,91,98"
random_I100_J500_B20.0_R6.5_s43,48,local_search,22448.0,88.22512183618927,0.41870856285095215,10,19.88,136,20,"9,27,53,63,74,81,82,87,91,98"
random_I100_J500_B20.0_R6.5_s43,49,local_search,22549.0,88.62207200125766,0.35801053047180176,10,19.92,137,20,"0,9,27,53,60,74,81,87,90,91"
random_I100_J500_B20.0_R6.5_s43,50,local_search,22549.0,88.62207200125766,0.3083617687225342,10,19.92,138,20,"0,9,27,53,60,74,81,87,90,91"
random_I100_J500_B20.0_R6.5_s43,51,local_search,22549.0,88.62207200125766,0.35299015045166016,10,19.92,136,20,"0,9,27,53,60,74,81,87,90,91"
random_I200_J1000_B20.0_R5.5_s42,42,local_search,47783.0,96.2067368675378,2.024150848388672,14,19.97,212,20,"10,22,32,42,96,110,115,117,135,152,158,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,43,local_search,47783.0,96.2067368675378,1.9569525718688965,14,19.97,223,20,"10,22,32,42,96,110,115,117,135,152,158,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,44,local_search,47783.0,96.2067368675378,2.1604628562927246,14,19.97,231,20,"10,22,32,42,96,110,115,117,135,152,158,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,45,local_search,47783.0,96.2067368675378,1.676133394241333,14,19.97,229,20,"10,22,32,42,96,110,115,117,135,152,158,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,46,local_search,47783.0,96.2067368675378,1.9037399291992188,14,19.97,221,20,"10,22,32,42,96,110,115,117,135,152,158,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,47,local_search,47783.0,96.2067368675378,2.08953595161438,14,19.97,229,20,"10,22,32,42,96,110,115,117,135,152,158,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,48,local_search,47783.0,96.2067368675378,2.113046169281006,14,19.97,230,20,"10,22,32,42,96,110,115,117,135,152,158,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,49,local_search,47783.0,96.2067368675378,1.9740378856658936,14,19.97,241,20,"10,22,32,42,96,110,115,117,135,152,158,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,50,local_search,47783.0,96.2067368675378,2.0149664878845215,14,19.97,238,20,"10,22,32,42,96,110,115,117,135,152,158,171,185,199"
random_I200_J1000_B20.0_R5.5_s42,51,local_search,47783.0,96.2067368675378,2.1434662342071533,14,19.97,232,20,"10,22,32,42,96,110,115,117,135,152,158,171,185,199"
random_I200_J1000_B30.0_R5.0_s43,42,local_search,44859.0,91.50042834414393,2.479729652404785,16,29.75,280,20,"0,2,12,27,53,81,87,90,91,99,110,122,145,159,180,198"
random_I200_J1000_B30.0_R5.0_s43,43,local_search,44859.0,91.50042834414393,2.415666341781616,16,29.75,294,20,"0,2,12,27,53,81,87,90,91,99,110,122,145,159,180,198"
random_I200_J1000_B30.0_R5.0_s43,44,local_search,44907.0,91.59833557704076,2.2818968296051025,15,29.84,297,20,"2,9,53,81,82,87,91,99,110,118,121,122,135,159,180"
random_I200_J1000_B30.0_R5.0_s43,45,local_search,44907.0,91.59833557704076,2.7482187747955322,15,29.84,302,20,"2,9,53,81,82,87,91,99,110,118,121,122,135,159,180"
